,actual_kwh,actual_temperature,date,time,dow,month
2013-12-12 22:45:00-08:00,,,12/12/2013,22:45:00,3,12
2013-12-12 23:00:00-08:00,,48.9,12/12/2013,23:00:00,3,12
2013-12-12 23:15:00-08:00,,,12/12/2013,23:15:00,3,12
2013-12-12 23:30:00-08:00,,,12/12/2013,23:30:00,3,12
2013-12-12 23:45:00-08:00,,,12/12/2013,23:45:00,3,12
2013-12-13 00:00:00-08:00,,48,12/13/2013,0:00:00,4,12
2013-12-13 00:15:00-08:00,,,12/13/2013,0:15:00,4,12
2013-12-13 00:30:00-08:00,,,12/13/2013,0:30:00,4,12
2013-12-13 00:45:00-08:00,,,12/13/2013,0:45:00,4,12
2013-12-13 01:00:00-08:00,,46.9,12/13/2013,1:00:00,4,12
2013-12-13 01:15:00-08:00,,,12/13/2013,1:15:00,4,12
2013-12-13 01:30:00-08:00,,,12/13/2013,1:30:00,4,12
2013-12-13 01:45:00-08:00,,,12/13/2013,1:45:00,4,12
2013-12-13 02:00:00-08:00,,48,12/13/2013,2:00:00,4,12
2013-12-13 02:15:00-08:00,,,12/13/2013,2:15:00,4,12
2013-12-13 02:30:00-08:00,,,12/13/2013,2:30:00,4,12
2013-12-13 02:45:00-08:00,,,12/13/2013,2:45:00,4,12
2013-12-13 03:00:00-08:00,,43,12/13/2013,3:00:00,4,12
2013-12-13 03:15:00-08:00,,,12/13/2013,3:15:00,4,12
2013-12-13 03:30:00-08:00,,,12/13/2013,3:30:00,4,12
2013-12-13 03:45:00-08:00,,,12/13/2013,3:45:00,4,12
2013-12-13 04:00:00-08:00,,45,12/13/2013,4:00:00,4,12
2013-12-13 04:15:00-08:00,,42.8,12/13/2013,4:15:00,4,12
2013-12-13 04:30:00-08:00,,,12/13/2013,4:30:00,4,12
2013-12-13 04:45:00-08:00,,,12/13/2013,4:45:00,4,12
2013-12-13 05:00:00-08:00,,43,12/13/2013,5:00:00,4,12
2013-12-13 05:15:00-08:00,,,12/13/2013,5:15:00,4,12
2013-12-13 05:30:00-08:00,,,12/13/2013,5:30:00,4,12
2013-12-13 05:45:00-08:00,,,12/13/2013,5:45:00,4,12
2013-12-13 06:00:00-08:00,,42.1,12/13/2013,6:00:00,4,12
2013-12-13 06:15:00-08:00,,,12/13/2013,6:15:00,4,12
2013-12-13 06:30:00-08:00,,,12/13/2013,6:30:00,4,12
2013-12-13 06:45:00-08:00,,,12/13/2013,6:45:00,4,12
2013-12-13 07:00:00-08:00,,43,12/13/2013,7:00:00,4,12
2013-12-13 07:15:00-08:00,,,12/13/2013,7:15:00,4,12
2013-12-13 07:30:00-08:00,,,12/13/2013,7:30:00,4,12
2013-12-13 07:45:00-08:00,,,12/13/2013,7:45:00,4,12
2013-12-13 08:00:00-08:00,,43,12/13/2013,8:00:00,4,12
2013-12-13 08:15:00-08:00,,,12/13/2013,8:15:00,4,12
2013-12-13 08:30:00-08:00,,,12/13/2013,8:30:00,4,12
2013-12-13 08:45:00-08:00,,,12/13/2013,8:45:00,4,12
2013-12-13 09:00:00-08:00,,46.9,12/13/2013,9:00:00,4,12
2013-12-13 09:15:00-08:00,,,12/13/2013,9:15:00,4,12
2013-12-13 09:30:00-08:00,,,12/13/2013,9:30:00,4,12
2013-12-13 09:45:00-08:00,,,12/13/2013,9:45:00,4,12
2013-12-13 10:00:00-08:00,,48.9,12/13/2013,10:00:00,4,12
2013-12-13 10:15:00-08:00,,,12/13/2013,10:15:00,4,12
2013-12-13 10:30:00-08:00,,,12/13/2013,10:30:00,4,12
2013-12-13 10:45:00-08:00,,,12/13/2013,10:45:00,4,12
2013-12-13 11:00:00-08:00,,48.9,12/13/2013,11:00:00,4,12
2013-12-13 11:15:00-08:00,,,12/13/2013,11:15:00,4,12
2013-12-13 11:30:00-08:00,,,12/13/2013,11:30:00,4,12
2013-12-13 11:45:00-08:00,,,12/13/2013,11:45:00,4,12
2013-12-13 12:00:00-08:00,,50,12/13/2013,12:00:00,4,12
2013-12-13 12:15:00-08:00,,,12/13/2013,12:15:00,4,12
2013-12-13 12:30:00-08:00,,,12/13/2013,12:30:00,4,12
2013-12-13 12:45:00-08:00,,,12/13/2013,12:45:00,4,12
2013-12-13 13:00:00-08:00,,51.1,12/13/2013,13:00:00,4,12
2013-12-13 13:15:00-08:00,,,12/13/2013,13:15:00,4,12
2013-12-13 13:30:00-08:00,,,12/13/2013,13:30:00,4,12
2013-12-13 13:45:00-08:00,,,12/13/2013,13:45:00,4,12
2013-12-13 14:00:00-08:00,,52,12/13/2013,14:00:00,4,12
2013-12-13 14:15:00-08:00,,,12/13/2013,14:15:00,4,12
2013-12-13 14:30:00-08:00,,,12/13/2013,14:30:00,4,12
2013-12-13 14:45:00-08:00,,,12/13/2013,14:45:00,4,12
2013-12-13 15:00:00-08:00,,52,12/13/2013,15:00:00,4,12
2013-12-13 15:15:00-08:00,,,12/13/2013,15:15:00,4,12
2013-12-13 15:30:00-08:00,,,12/13/2013,15:30:00,4,12
2013-12-13 15:45:00-08:00,,,12/13/2013,15:45:00,4,12
2013-12-13 16:00:00-08:00,,52,12/13/2013,16:00:00,4,12
2013-12-13 16:15:00-08:00,,,12/13/2013,16:15:00,4,12
2013-12-13 16:30:00-08:00,,,12/13/2013,16:30:00,4,12
2013-12-13 16:45:00-08:00,,,12/13/2013,16:45:00,4,12
2013-12-13 17:00:00-08:00,,51.1,12/13/2013,17:00:00,4,12
2013-12-13 17:15:00-08:00,,,12/13/2013,17:15:00,4,12
2013-12-13 17:30:00-08:00,,,12/13/2013,17:30:00,4,12
2013-12-13 17:45:00-08:00,,,12/13/2013,17:45:00,4,12
2013-12-13 18:00:00-08:00,,52,12/13/2013,18:00:00,4,12
2013-12-13 18:15:00-08:00,,,12/13/2013,18:15:00,4,12
2013-12-13 18:30:00-08:00,,,12/13/2013,18:30:00,4,12
2013-12-13 18:45:00-08:00,,,12/13/2013,18:45:00,4,12
2013-12-13 19:00:00-08:00,,51.1,12/13/2013,19:00:00,4,12
2013-12-13 19:15:00-08:00,,,12/13/2013,19:15:00,4,12
2013-12-13 19:30:00-08:00,,,12/13/2013,19:30:00,4,12
2013-12-13 19:45:00-08:00,,,12/13/2013,19:45:00,4,12
2013-12-13 20:00:00-08:00,,48.9,12/13/2013,20:00:00,4,12
2013-12-13 20:15:00-08:00,,,12/13/2013,20:15:00,4,12
2013-12-13 20:30:00-08:00,,,12/13/2013,20:30:00,4,12
2013-12-13 20:45:00-08:00,,,12/13/2013,20:45:00,4,12
2013-12-13 21:00:00-08:00,,48.9,12/13/2013,21:00:00,4,12
2013-12-13 21:15:00-08:00,,,12/13/2013,21:15:00,4,12
2013-12-13 21:30:00-08:00,,,12/13/2013,21:30:00,4,12
2013-12-13 21:45:00-08:00,,,12/13/2013,21:45:00,4,12
2013-12-13 22:00:00-08:00,,48,12/13/2013,22:00:00,4,12
2013-12-13 22:15:00-08:00,,,12/13/2013,22:15:00,4,12
2013-12-13 22:30:00-08:00,,,12/13/2013,22:30:00,4,12
2013-12-13 22:45:00-08:00,,,12/13/2013,22:45:00,4,12
2013-12-13 23:00:00-08:00,,48.9,12/13/2013,23:00:00,4,12
2013-12-13 23:15:00-08:00,,,12/13/2013,23:15:00,4,12
2013-12-13 23:30:00-08:00,,,12/13/2013,23:30:00,4,12
2013-12-13 23:45:00-08:00,,,12/13/2013,23:45:00,4,12
2013-12-14 00:00:00-08:00,,46,12/14/2013,0:00:00,5,12
2013-12-14 00:15:00-08:00,,,12/14/2013,0:15:00,5,12
2013-12-14 00:30:00-08:00,,44.6,12/14/2013,0:30:00,5,12
2013-12-14 00:45:00-08:00,,,12/14/2013,0:45:00,5,12
2013-12-14 01:00:00-08:00,,45,12/14/2013,1:00:00,5,12
2013-12-14 01:15:00-08:00,,,12/14/2013,1:15:00,5,12
2013-12-14 01:30:00-08:00,,,12/14/2013,1:30:00,5,12
2013-12-14 01:45:00-08:00,,,12/14/2013,1:45:00,5,12
2013-12-14 02:00:00-08:00,,44.1,12/14/2013,2:00:00,5,12
2013-12-14 02:15:00-08:00,,,12/14/2013,2:15:00,5,12
2013-12-14 02:30:00-08:00,,,12/14/2013,2:30:00,5,12
2013-12-14 02:45:00-08:00,,,12/14/2013,2:45:00,5,12
2013-12-14 03:00:00-08:00,,42.1,12/14/2013,3:00:00,5,12
2013-12-14 03:15:00-08:00,,,12/14/2013,3:15:00,5,12
2013-12-14 03:30:00-08:00,,,12/14/2013,3:30:00,5,12
2013-12-14 03:45:00-08:00,,,12/14/2013,3:45:00,5,12
2013-12-14 04:00:00-08:00,,41,12/14/2013,4:00:00,5,12
2013-12-14 04:15:00-08:00,,,12/14/2013,4:15:00,5,12
2013-12-14 04:30:00-08:00,,,12/14/2013,4:30:00,5,12
2013-12-14 04:45:00-08:00,,,12/14/2013,4:45:00,5,12
2013-12-14 05:00:00-08:00,,39.9,12/14/2013,5:00:00,5,12
2013-12-14 05:15:00-08:00,,,12/14/2013,5:15:00,5,12
2013-12-14 05:30:00-08:00,,,12/14/2013,5:30:00,5,12
2013-12-14 05:45:00-08:00,,,12/14/2013,5:45:00,5,12
2013-12-14 06:00:00-08:00,,39.9,12/14/2013,6:00:00,5,12
2013-12-14 06:15:00-08:00,,,12/14/2013,6:15:00,5,12
2013-12-14 06:30:00-08:00,,,12/14/2013,6:30:00,5,12
2013-12-14 06:45:00-08:00,,,12/14/2013,6:45:00,5,12
2013-12-14 07:00:00-08:00,,43,12/14/2013,7:00:00,5,12
2013-12-14 07:15:00-08:00,,,12/14/2013,7:15:00,5,12
2013-12-14 07:30:00-08:00,,,12/14/2013,7:30:00,5,12
2013-12-14 07:45:00-08:00,,,12/14/2013,7:45:00,5,12
2013-12-14 08:00:00-08:00,,42.1,12/14/2013,8:00:00,5,12
2013-12-14 08:15:00-08:00,,,12/14/2013,8:15:00,5,12
2013-12-14 08:30:00-08:00,,,12/14/2013,8:30:00,5,12
2013-12-14 08:45:00-08:00,,,12/14/2013,8:45:00,5,12
2013-12-14 09:00:00-08:00,,48.9,12/14/2013,9:00:00,5,12
2013-12-14 09:15:00-08:00,,,12/14/2013,9:15:00,5,12
2013-12-14 09:30:00-08:00,,,12/14/2013,9:30:00,5,12
2013-12-14 09:45:00-08:00,,,12/14/2013,9:45:00,5,12
2013-12-14 10:00:00-08:00,,48.9,12/14/2013,10:00:00,5,12
2013-12-14 10:15:00-08:00,,,12/14/2013,10:15:00,5,12
2013-12-14 10:30:00-08:00,,,12/14/2013,10:30:00,5,12
2013-12-14 10:45:00-08:00,,,12/14/2013,10:45:00,5,12
2013-12-14 11:00:00-08:00,,52,12/14/2013,11:00:00,5,12
2013-12-14 11:15:00-08:00,,,12/14/2013,11:15:00,5,12
2013-12-14 11:30:00-08:00,,,12/14/2013,11:30:00,5,12
2013-12-14 11:45:00-08:00,,,12/14/2013,11:45:00,5,12
2013-12-14 12:00:00-08:00,,55,12/14/2013,12:00:00,5,12
2013-12-14 12:15:00-08:00,,,12/14/2013,12:15:00,5,12
2013-12-14 12:30:00-08:00,,,12/14/2013,12:30:00,5,12
2013-12-14 12:45:00-08:00,,,12/14/2013,12:45:00,5,12
2013-12-14 13:00:00-08:00,,55,12/14/2013,13:00:00,5,12
2013-12-14 13:15:00-08:00,,,12/14/2013,13:15:00,5,12
2013-12-14 13:30:00-08:00,,,12/14/2013,13:30:00,5,12
2013-12-14 13:45:00-08:00,,,12/14/2013,13:45:00,5,12
2013-12-14 14:00:00-08:00,,57.9,12/14/2013,14:00:00,5,12
2013-12-14 14:15:00-08:00,,,12/14/2013,14:15:00,5,12
2013-12-14 14:30:00-08:00,,,12/14/2013,14:30:00,5,12
2013-12-14 14:45:00-08:00,,,12/14/2013,14:45:00,5,12
2013-12-14 15:00:00-08:00,,60.1,12/14/2013,15:00:00,5,12
2013-12-14 15:15:00-08:00,,,12/14/2013,15:15:00,5,12
2013-12-14 15:30:00-08:00,,,12/14/2013,15:30:00,5,12
2013-12-14 15:45:00-08:00,,,12/14/2013,15:45:00,5,12
2013-12-14 16:00:00-08:00,,60.1,12/14/2013,16:00:00,5,12
2013-12-14 16:15:00-08:00,,,12/14/2013,16:15:00,5,12
2013-12-14 16:30:00-08:00,,,12/14/2013,16:30:00,5,12
2013-12-14 16:45:00-08:00,,,12/14/2013,16:45:00,5,12
2013-12-14 17:00:00-08:00,,60.1,12/14/2013,17:00:00,5,12
2013-12-14 17:15:00-08:00,,,12/14/2013,17:15:00,5,12
2013-12-14 17:30:00-08:00,,,12/14/2013,17:30:00,5,12
2013-12-14 17:45:00-08:00,,,12/14/2013,17:45:00,5,12
2013-12-14 18:00:00-08:00,,53.1,12/14/2013,18:00:00,5,12
2013-12-14 18:15:00-08:00,,,12/14/2013,18:15:00,5,12
2013-12-14 18:30:00-08:00,,,12/14/2013,18:30:00,5,12
2013-12-14 18:45:00-08:00,,,12/14/2013,18:45:00,5,12
2013-12-14 19:00:00-08:00,,51.1,12/14/2013,19:00:00,5,12
2013-12-14 19:15:00-08:00,,,12/14/2013,19:15:00,5,12
2013-12-14 19:30:00-08:00,,,12/14/2013,19:30:00,5,12
2013-12-14 19:45:00-08:00,,,12/14/2013,19:45:00,5,12
2013-12-14 20:00:00-08:00,,50,12/14/2013,20:00:00,5,12
2013-12-14 20:15:00-08:00,,,12/14/2013,20:15:00,5,12
2013-12-14 20:30:00-08:00,,,12/14/2013,20:30:00,5,12
2013-12-14 20:45:00-08:00,,,12/14/2013,20:45:00,5,12
2013-12-14 21:00:00-08:00,,50,12/14/2013,21:00:00,5,12
2013-12-14 21:15:00-08:00,,,12/14/2013,21:15:00,5,12
2013-12-14 21:30:00-08:00,,,12/14/2013,21:30:00,5,12
2013-12-14 21:45:00-08:00,,,12/14/2013,21:45:00,5,12
2013-12-14 22:00:00-08:00,,50,12/14/2013,22:00:00,5,12
2013-12-14 22:15:00-08:00,,,12/14/2013,22:15:00,5,12
2013-12-14 22:30:00-08:00,,,12/14/2013,22:30:00,5,12
2013-12-14 22:45:00-08:00,,,12/14/2013,22:45:00,5,12
2013-12-14 23:00:00-08:00,,48,12/14/2013,23:00:00,5,12
2013-12-14 23:15:00-08:00,,,12/14/2013,23:15:00,5,12
2013-12-14 23:30:00-08:00,,,12/14/2013,23:30:00,5,12
2013-12-14 23:45:00-08:00,,,12/14/2013,23:45:00,5,12
2013-12-15 00:00:00-08:00,,46,12/15/2013,0:00:00,6,12
2013-12-15 00:15:00-08:00,,,12/15/2013,0:15:00,6,12
2013-12-15 00:30:00-08:00,,,12/15/2013,0:30:00,6,12
2013-12-15 00:45:00-08:00,,,12/15/2013,0:45:00,6,12
2013-12-15 01:00:00-08:00,,45,12/15/2013,1:00:00,6,12
2013-12-15 01:15:00-08:00,,,12/15/2013,1:15:00,6,12
2013-12-15 01:30:00-08:00,,,12/15/2013,1:30:00,6,12
2013-12-15 01:45:00-08:00,,,12/15/2013,1:45:00,6,12
2013-12-15 02:00:00-08:00,,44.1,12/15/2013,2:00:00,6,12
2013-12-15 02:15:00-08:00,,,12/15/2013,2:15:00,6,12
2013-12-15 02:30:00-08:00,,,12/15/2013,2:30:00,6,12
2013-12-15 02:45:00-08:00,,,12/15/2013,2:45:00,6,12
2013-12-15 03:00:00-08:00,,44.1,12/15/2013,3:00:00,6,12
2013-12-15 03:15:00-08:00,,,12/15/2013,3:15:00,6,12
2013-12-15 03:30:00-08:00,,,12/15/2013,3:30:00,6,12
2013-12-15 03:45:00-08:00,,,12/15/2013,3:45:00,6,12
2013-12-15 04:00:00-08:00,,43,12/15/2013,4:00:00,6,12
2013-12-15 04:15:00-08:00,,,12/15/2013,4:15:00,6,12
2013-12-15 04:30:00-08:00,,,12/15/2013,4:30:00,6,12
2013-12-15 04:45:00-08:00,,,12/15/2013,4:45:00,6,12
2013-12-15 05:00:00-08:00,,43,12/15/2013,5:00:00,6,12
2013-12-15 05:15:00-08:00,,,12/15/2013,5:15:00,6,12
2013-12-15 05:30:00-08:00,,,12/15/2013,5:30:00,6,12
2013-12-15 05:45:00-08:00,,,12/15/2013,5:45:00,6,12
2013-12-15 06:00:00-08:00,,41,12/15/2013,6:00:00,6,12
2013-12-15 06:15:00-08:00,,,12/15/2013,6:15:00,6,12
2013-12-15 06:30:00-08:00,,,12/15/2013,6:30:00,6,12
2013-12-15 06:45:00-08:00,,,12/15/2013,6:45:00,6,12
2013-12-15 07:00:00-08:00,,42.1,12/15/2013,7:00:00,6,12
2013-12-15 07:15:00-08:00,,,12/15/2013,7:15:00,6,12
2013-12-15 07:30:00-08:00,,,12/15/2013,7:30:00,6,12
2013-12-15 07:45:00-08:00,,,12/15/2013,7:45:00,6,12
2013-12-15 08:00:00-08:00,,42.1,12/15/2013,8:00:00,6,12
2013-12-15 08:15:00-08:00,,,12/15/2013,8:15:00,6,12
2013-12-15 08:30:00-08:00,,,12/15/2013,8:30:00,6,12
2013-12-15 08:45:00-08:00,,,12/15/2013,8:45:00,6,12
2013-12-15 09:00:00-08:00,,46.9,12/15/2013,9:00:00,6,12
2013-12-15 09:15:00-08:00,,,12/15/2013,9:15:00,6,12
2013-12-15 09:30:00-08:00,,,12/15/2013,9:30:00,6,12
2013-12-15 09:45:00-08:00,,,12/15/2013,9:45:00,6,12
2013-12-15 10:00:00-08:00,,50,12/15/2013,10:00:00,6,12
2013-12-15 10:15:00-08:00,,,12/15/2013,10:15:00,6,12
2013-12-15 10:30:00-08:00,,,12/15/2013,10:30:00,6,12
2013-12-15 10:45:00-08:00,,,12/15/2013,10:45:00,6,12
2013-12-15 11:00:00-08:00,,54,12/15/2013,11:00:00,6,12
2013-12-15 11:15:00-08:00,,,12/15/2013,11:15:00,6,12
2013-12-15 11:30:00-08:00,,,12/15/2013,11:30:00,6,12
2013-12-15 11:45:00-08:00,,,12/15/2013,11:45:00,6,12
2013-12-15 12:00:00-08:00,,57.9,12/15/2013,12:00:00,6,12
2013-12-15 12:15:00-08:00,,,12/15/2013,12:15:00,6,12
2013-12-15 12:30:00-08:00,,,12/15/2013,12:30:00,6,12
2013-12-15 12:45:00-08:00,,,12/15/2013,12:45:00,6,12
2013-12-15 13:00:00-08:00,,55.9,12/15/2013,13:00:00,6,12
2013-12-15 13:15:00-08:00,,,12/15/2013,13:15:00,6,12
2013-12-15 13:30:00-08:00,,,12/15/2013,13:30:00,6,12
2013-12-15 13:45:00-08:00,,,12/15/2013,13:45:00,6,12
2013-12-15 14:00:00-08:00,,57.9,12/15/2013,14:00:00,6,12
2013-12-15 14:15:00-08:00,,,12/15/2013,14:15:00,6,12
2013-12-15 14:30:00-08:00,,,12/15/2013,14:30:00,6,12
2013-12-15 14:45:00-08:00,,,12/15/2013,14:45:00,6,12
2013-12-15 15:00:00-08:00,,57.9,12/15/2013,15:00:00,6,12
2013-12-15 15:15:00-08:00,,,12/15/2013,15:15:00,6,12
2013-12-15 15:30:00-08:00,,,12/15/2013,15:30:00,6,12
2013-12-15 15:45:00-08:00,,,12/15/2013,15:45:00,6,12
2013-12-15 16:00:00-08:00,,57,12/15/2013,16:00:00,6,12
2013-12-15 16:15:00-08:00,,,12/15/2013,16:15:00,6,12
2013-12-15 16:30:00-08:00,,,12/15/2013,16:30:00,6,12
2013-12-15 16:45:00-08:00,,,12/15/2013,16:45:00,6,12
2013-12-15 17:00:00-08:00,,55.9,12/15/2013,17:00:00,6,12
2013-12-15 17:15:00-08:00,,,12/15/2013,17:15:00,6,12
2013-12-15 17:30:00-08:00,,,12/15/2013,17:30:00,6,12
2013-12-15 17:45:00-08:00,,,12/15/2013,17:45:00,6,12
2013-12-15 18:00:00-08:00,,55,12/15/2013,18:00:00,6,12
2013-12-15 18:15:00-08:00,,,12/15/2013,18:15:00,6,12
2013-12-15 18:30:00-08:00,,,12/15/2013,18:30:00,6,12
2013-12-15 18:45:00-08:00,,,12/15/2013,18:45:00,6,12
2013-12-15 19:00:00-08:00,,53.1,12/15/2013,19:00:00,6,12
2013-12-15 19:15:00-08:00,,,12/15/2013,19:15:00,6,12
2013-12-15 19:30:00-08:00,,,12/15/2013,19:30:00,6,12
2013-12-15 19:45:00-08:00,,,12/15/2013,19:45:00,6,12
2013-12-15 20:00:00-08:00,,53.1,12/15/2013,20:00:00,6,12
2013-12-15 20:15:00-08:00,,,12/15/2013,20:15:00,6,12
2013-12-15 20:30:00-08:00,,,12/15/2013,20:30:00,6,12
2013-12-15 20:45:00-08:00,,,12/15/2013,20:45:00,6,12
2013-12-15 21:00:00-08:00,,52,12/15/2013,21:00:00,6,12
2013-12-15 21:15:00-08:00,,,12/15/2013,21:15:00,6,12
2013-12-15 21:30:00-08:00,,,12/15/2013,21:30:00,6,12
2013-12-15 21:45:00-08:00,,,12/15/2013,21:45:00,6,12
2013-12-15 22:00:00-08:00,,52,12/15/2013,22:00:00,6,12
2013-12-15 22:15:00-08:00,,,12/15/2013,22:15:00,6,12
2013-12-15 22:30:00-08:00,,,12/15/2013,22:30:00,6,12
2013-12-15 22:45:00-08:00,,,12/15/2013,22:45:00,6,12
2013-12-15 23:00:00-08:00,,50,12/15/2013,23:00:00,6,12
2013-12-15 23:15:00-08:00,,,12/15/2013,23:15:00,6,12
2013-12-15 23:30:00-08:00,,,12/15/2013,23:30:00,6,12
2013-12-15 23:45:00-08:00,,,12/15/2013,23:45:00,6,12
2013-12-16 00:00:00-08:00,,51.1,12/16/2013,0:00:00,0,12
2013-12-16 00:15:00-08:00,,,12/16/2013,0:15:00,0,12
2013-12-16 00:30:00-08:00,,,12/16/2013,0:30:00,0,12
2013-12-16 00:45:00-08:00,,,12/16/2013,0:45:00,0,12
2013-12-16 01:00:00-08:00,,51.1,12/16/2013,1:00:00,0,12
2013-12-16 01:15:00-08:00,,,12/16/2013,1:15:00,0,12
2013-12-16 01:30:00-08:00,,,12/16/2013,1:30:00,0,12
2013-12-16 01:45:00-08:00,,,12/16/2013,1:45:00,0,12
2013-12-16 02:00:00-08:00,,46,12/16/2013,2:00:00,0,12
2013-12-16 02:15:00-08:00,,,12/16/2013,2:15:00,0,12
2013-12-16 02:30:00-08:00,,,12/16/2013,2:30:00,0,12
2013-12-16 02:45:00-08:00,,,12/16/2013,2:45:00,0,12
2013-12-16 03:00:00-08:00,,45,12/16/2013,3:00:00,0,12
2013-12-16 03:15:00-08:00,,,12/16/2013,3:15:00,0,12
2013-12-16 03:30:00-08:00,,,12/16/2013,3:30:00,0,12
2013-12-16 03:45:00-08:00,,,12/16/2013,3:45:00,0,12
2013-12-16 04:00:00-08:00,,44.1,12/16/2013,4:00:00,0,12
2013-12-16 04:15:00-08:00,,,12/16/2013,4:15:00,0,12
2013-12-16 04:30:00-08:00,,,12/16/2013,4:30:00,0,12
2013-12-16 04:45:00-08:00,,,12/16/2013,4:45:00,0,12
2013-12-16 05:00:00-08:00,,44.1,12/16/2013,5:00:00,0,12
2013-12-16 05:15:00-08:00,,,12/16/2013,5:15:00,0,12
2013-12-16 05:30:00-08:00,,,12/16/2013,5:30:00,0,12
2013-12-16 05:45:00-08:00,,,12/16/2013,5:45:00,0,12
2013-12-16 06:00:00-08:00,,45,12/16/2013,6:00:00,0,12
2013-12-16 06:15:00-08:00,,,12/16/2013,6:15:00,0,12
2013-12-16 06:30:00-08:00,,,12/16/2013,6:30:00,0,12
2013-12-16 06:45:00-08:00,,,12/16/2013,6:45:00,0,12
2013-12-16 07:00:00-08:00,,46,12/16/2013,7:00:00,0,12
2013-12-16 07:15:00-08:00,,,12/16/2013,7:15:00,0,12
2013-12-16 07:30:00-08:00,,,12/16/2013,7:30:00,0,12
2013-12-16 07:45:00-08:00,,,12/16/2013,7:45:00,0,12
2013-12-16 08:00:00-08:00,,46.9,12/16/2013,8:00:00,0,12
2013-12-16 08:15:00-08:00,,,12/16/2013,8:15:00,0,12
2013-12-16 08:30:00-08:00,,,12/16/2013,8:30:00,0,12
2013-12-16 08:45:00-08:00,,,12/16/2013,8:45:00,0,12
2013-12-16 09:00:00-08:00,,53.1,12/16/2013,9:00:00,0,12
2013-12-16 09:15:00-08:00,,,12/16/2013,9:15:00,0,12
2013-12-16 09:30:00-08:00,,,12/16/2013,9:30:00,0,12
2013-12-16 09:45:00-08:00,,,12/16/2013,9:45:00,0,12
2013-12-16 10:00:00-08:00,,57,12/16/2013,10:00:00,0,12
2013-12-16 10:15:00-08:00,,,12/16/2013,10:15:00,0,12
2013-12-16 10:30:00-08:00,,,12/16/2013,10:30:00,0,12
2013-12-16 10:45:00-08:00,,,12/16/2013,10:45:00,0,12
2013-12-16 11:00:00-08:00,,59,12/16/2013,11:00:00,0,12
2013-12-16 11:15:00-08:00,,,12/16/2013,11:15:00,0,12
2013-12-16 11:30:00-08:00,,,12/16/2013,11:30:00,0,12
2013-12-16 11:45:00-08:00,,,12/16/2013,11:45:00,0,12
2013-12-16 12:00:00-08:00,,63,12/16/2013,12:00:00,0,12
2013-12-16 12:15:00-08:00,,,12/16/2013,12:15:00,0,12
2013-12-16 12:30:00-08:00,,,12/16/2013,12:30:00,0,12
2013-12-16 12:45:00-08:00,,,12/16/2013,12:45:00,0,12
2013-12-16 13:00:00-08:00,,64,12/16/2013,13:00:00,0,12
2013-12-16 13:15:00-08:00,,,12/16/2013,13:15:00,0,12
2013-12-16 13:30:00-08:00,,,12/16/2013,13:30:00,0,12
2013-12-16 13:45:00-08:00,,,12/16/2013,13:45:00,0,12
2013-12-16 14:00:00-08:00,,59,12/16/2013,14:00:00,0,12
2013-12-16 14:15:00-08:00,,,12/16/2013,14:15:00,0,12
2013-12-16 14:30:00-08:00,,,12/16/2013,14:30:00,0,12
2013-12-16 14:45:00-08:00,,,12/16/2013,14:45:00,0,12
2013-12-16 15:00:00-08:00,,59,12/16/2013,15:00:00,0,12
2013-12-16 15:15:00-08:00,,,12/16/2013,15:15:00,0,12
2013-12-16 15:30:00-08:00,,,12/16/2013,15:30:00,0,12
2013-12-16 15:45:00-08:00,,,12/16/2013,15:45:00,0,12
2013-12-16 16:00:00-08:00,,57.9,12/16/2013,16:00:00,0,12
2013-12-16 16:15:00-08:00,,,12/16/2013,16:15:00,0,12
2013-12-16 16:30:00-08:00,,,12/16/2013,16:30:00,0,12
2013-12-16 16:45:00-08:00,,,12/16/2013,16:45:00,0,12
2013-12-16 17:00:00-08:00,,60.1,12/16/2013,17:00:00,0,12
2013-12-16 17:15:00-08:00,,,12/16/2013,17:15:00,0,12
2013-12-16 17:30:00-08:00,,,12/16/2013,17:30:00,0,12
2013-12-16 17:45:00-08:00,,,12/16/2013,17:45:00,0,12
2013-12-16 18:00:00-08:00,,57,12/16/2013,18:00:00,0,12
2013-12-16 18:15:00-08:00,,,12/16/2013,18:15:00,0,12
2013-12-16 18:30:00-08:00,,,12/16/2013,18:30:00,0,12
2013-12-16 18:45:00-08:00,,,12/16/2013,18:45:00,0,12
2013-12-16 19:00:00-08:00,,55.9,12/16/2013,19:00:00,0,12
2013-12-16 19:15:00-08:00,,,12/16/2013,19:15:00,0,12
2013-12-16 19:30:00-08:00,,,12/16/2013,19:30:00,0,12
2013-12-16 19:45:00-08:00,,,12/16/2013,19:45:00,0,12
2013-12-16 20:00:00-08:00,,54,12/16/2013,20:00:00,0,12
2013-12-16 20:15:00-08:00,,,12/16/2013,20:15:00,0,12
2013-12-16 20:30:00-08:00,,,12/16/2013,20:30:00,0,12
2013-12-16 20:45:00-08:00,,,12/16/2013,20:45:00,0,12
2013-12-16 21:00:00-08:00,,54,12/16/2013,21:00:00,0,12
2013-12-16 21:15:00-08:00,,,12/16/2013,21:15:00,0,12
2013-12-16 21:30:00-08:00,,,12/16/2013,21:30:00,0,12
2013-12-16 21:45:00-08:00,,,12/16/2013,21:45:00,0,12
2013-12-16 22:00:00-08:00,,55,12/16/2013,22:00:00,0,12
